time,place,magnitude,depth_km,latitude,longitude,lat_bin,lon_bin,cell_id
2019-06-08 16:58:35.657,"29 km ESE of Khorugh, Tajikistan",4.4,130.11,37.4213,71.8791,37.0,71.5,37.0_71.5
2019-06-05 17:01:12.400,"6 km SSE of ?bu, India",4.0,10.0,24.537,72.7357,24.5,72.5,24.5_72.5
2019-06-05 07:24:48.135,"62 km WSW of Khuzdar, Pakistan",4.3,10.0,27.5355,66.0634,27.5,66.0,27.5_66.0
2019-06-05 06:37:53.594,"79 km W of Khuzdar, Pakistan",4.7,26.28,27.7545,65.8092,27.5,65.5,27.5_65.5
2019-06-04 13:27:33.983,"78 km SSE of Phek, India",4.6,65.32,25.0414,94.8689,25.0,94.5,25.0_94.5
2019-05-31 16:01:33.047,"120 km ENE of Barishal, Pakistan",4.5,35.0,36.8669,75.8543,36.5,75.5,36.5_75.5
2019-05-31 00:36:44.624,western Xizang,4.3,10.0,34.4841,82.9807,34.0,82.5,34.0_82.5
2019-05-30 06:44:04.789,"37 km WSW of Ashk?sham, Afghanistan",4.2,223.88,36.5389,71.156,36.5,71.0,36.5_71.0
2019-05-30 05:22:13.327,"69 km N of P?r?n, Afghanistan",4.3,106.39,36.0453,70.8711,36.0,70.5,36.0_70.5
2019-05-29 01:54:23.829,"49 km NE of Mawlaik, Myanmar",4.5,95.69,23.9515,94.7518,23.5,94.5,23.5_94.5
2019-05-29 01:43:06.336,"178 km WNW of Sabang, Indonesia",5.0,35.0,6.3225,93.767,6.0,93.5,6.0_93.5
2019-05-27 14:23:14.471,"45 km WSW of Ashk?sham, Afghanistan",4.3,215.8,36.4607,71.1002,36.0,71.0,36.0_71.0
2019-05-26 13:59:35.984,"22 km NE of A?bak, Afghanistan",4.1,33.47,36.4211,68.1739,36.0,68.0,36.0_68.0
2019-05-26 09:07:08.532,"34 km S of Jurm, Afghanistan",4.4,219.47,36.5584,70.7654,36.5,70.5,36.5_70.5
2019-05-26 05:09:10.629,"18 km W of B?nkura, India",4.7,10.0,23.2123,86.8925,23.0,86.5,23.0_86.5
2019-05-26 02:19:45.642,"Nicobar Islands, India region",4.6,10.0,8.8566,93.7306,8.5,93.5,8.5_93.5
2019-05-26 02:09:27.242,"174 km NW of Rikaze, China",4.8,10.0,30.3347,87.5686,30.0,87.5,30.0_87.5
2019-05-26 01:44:55.302,"168 km NW of Rikaze, China",4.7,10.0,30.3288,87.661,30.0,87.5,30.0_87.5
2019-05-25 15:23:59.917,"56 km NE of Dipayal, Nepal",4.0,49.39,29.5741,81.4056,29.5,81.0,29.5_81.0
2019-05-25 14:33:23.381,"Nicobar Islands, India region",4.4,9.85,8.5841,93.4888,8.5,93.0,8.5_93.0
2019-05-25 05:17:24.276,"40 km WSW of Namche Bazar, Nepal",4.5,10.0,27.6468,86.3425,27.5,86.0,27.5_86.0
2019-05-24 23:19:53.388,"154 km SW of Bamboo Flat, India",4.7,10.0,10.8163,91.6187,10.5,91.5,10.5_91.5
2019-05-24 21:23:34.749,"241 km N of Bamboo Flat, India",5.0,10.0,13.8733,92.9509,13.5,92.5,13.5_92.5
2019-05-24 20:44:35.249,"182 km SW of Bamboo Flat, India",4.2,10.0,10.6433,91.4323,10.5,91.0,10.5_91.0
2019-05-22 12:55:53.738,"99 km SE of Phek, India",4.4,95.78,25.0456,95.2138,25.0,95.0,25.0_95.0
2019-05-22 00:39:34.963,"244 km N of Bamboo Flat, India",5.6,29.0,13.8921,92.9916,13.5,92.5,13.5_92.5
2019-05-20 20:34:46.565,"224 km NW of Sabang, Indonesia",4.5,10.0,7.5563,94.1608,7.5,94.0,7.5_94.0
2019-05-20 06:58:55.106,"46 km SW of Ashk?sham, Afghanistan",4.4,100.77,36.3356,71.2399,36.0,71.0,36.0_71.0
2019-05-20 02:11:27.698,"199 km NNW of Sabang, Indonesia",4.3,10.0,7.4521,94.4055,7.0,94.0,7.0_94.0
2019-05-20 00:30:11.351,"58 km SW of Ashk?sham, Afghanistan",4.4,114.5,36.3334,71.0381,36.0,71.0,36.0_71.0
2019-05-19 05:07:18.274,"222 km NW of Sabang, Indonesia",4.1,10.0,7.5098,94.1223,7.5,94.0,7.5_94.0
2019-05-17 19:05:19.114,"220 km NNW of Sabang, Indonesia",5.1,10.0,7.6041,94.3069,7.5,94.0,7.5_94.0
2019-05-17 18:29:24.184,"221 km NNW of Sabang, Indonesia",4.7,10.0,7.6875,94.4424,7.5,94.0,7.5_94.0
2019-05-17 17:02:34.398,"211 km NNW of Sabang, Indonesia",4.3,10.0,7.5719,94.4011,7.5,94.0,7.5_94.0
2019-05-17 16:21:34.782,"211 km NNW of Sabang, Indonesia",4.5,10.0,7.5086,94.2948,7.5,94.0,7.5_94.0
2019-05-17 15:25:22.280,"235 km NNW of Sabang, Indonesia",4.4,10.0,7.7755,94.3354,7.5,94.0,7.5_94.0
2019-05-17 15:14:30.444,"213 km NNW of Sabang, Indonesia",4.5,10.0,7.5825,94.3969,7.5,94.0,7.5_94.0
2019-05-17 08:23:37.430,"42 km NE of Bharatpur, Nepal",4.7,10.0,27.9487,84.7453,27.5,84.5,27.5_84.5
2019-05-16 06:52:00.006,"206 km NNW of Sabang, Indonesia",4.9,10.0,7.4625,94.3045,7.0,94.0,7.0_94.0
2019-05-12 17:29:46.277,"22 km SSE of Harnai, Pakistan",4.4,10.0,29.9019,68.0004,29.5,68.0,29.5_68.0
2019-05-11 18:51:01.960,"13 km W of Dailekh, Nepal",4.5,31.28,28.8684,81.5715,28.5,81.5,28.5_81.5
2019-05-07 08:24:12.464,"136 km SE of Port Blair, India",4.6,77.47,10.737,93.5702,10.5,93.5,10.5_93.5
2019-05-06 14:53:18.268,"111 km NE of Bamboo Flat, India",4.4,86.56,12.5345,93.2991,12.5,93.0,12.5_93.0
2019-05-06 14:18:26.521,"193 km SW of Tekn?f, Bangladesh",4.9,10.0,19.7263,90.8861,19.5,90.5,19.5_90.5
2019-05-04 11:04:01.133,"86 km SE of Mon, India",5.2,85.93,26.2288,95.7216,26.0,95.5,26.0_95.5
2019-05-04 05:53:03.586,"28 km ENE of A?bak, Afghanistan",4.6,43.3,36.382,68.2985,36.0,68.0,36.0_68.0
2019-05-02 16:55:53.947,"55 km E of Khorugh, Tajikistan",4.2,210.6,37.4364,72.1716,37.0,72.0,37.0_72.0
2019-05-01 10:44:29.172,"40 km NE of Jurm, Afghanistan",4.4,91.77,37.109,71.1795,37.0,71.0,37.0_71.0
2019-04-30 18:49:10.542,"192 km NNW of Sabang, Indonesia",4.4,62.11,7.4611,94.5571,7.0,94.5,7.0_94.5
2019-04-30 09:31:56.888,"27 km NNE of Saga, China",4.2,10.0,29.533,85.3709,29.5,85.0,29.5_85.0
2019-04-29 17:39:44.540,"79 km SSE of Mawlaik, Myanmar",4.7,133.05,23.0333,94.8184,23.0,94.5,23.0_94.5
2019-04-29 13:36:04.899,western Xizang,4.5,15.73,33.5157,81.5138,33.5,81.5,33.5_81.5
2019-04-29 12:55:22.365,western Xizang,4.0,10.0,32.0014,83.7165,32.0,83.5,32.0_83.5
2019-04-28 01:56:54.514,Xizang-Qinghai border region,4.1,10.0,33.8735,90.5537,33.5,90.5,33.5_90.5
2019-04-27 16:47:56.164,"132 km E of Mawlaik, Myanmar",4.4,10.0,23.8569,95.6844,23.5,95.5,23.5_95.5
2019-04-27 06:27:02.999,"31 km SE of Tezpur, India",4.6,43.81,26.4403,93.0258,26.0,93.0,26.0_93.0
2019-04-25 23:37:59.166,"80 km E of Mawlaik, Myanmar",4.5,35.38,23.5884,95.1868,23.5,95.0,23.5_95.0
2019-04-25 18:50:52.865,"137 km SW of Bamboo Flat, India",4.2,10.0,10.9578,91.7043,10.5,91.5,10.5_91.5
2019-04-24 11:56:42.499,western Xizang,4.5,10.0,34.8762,82.5526,34.5,82.5,34.5_82.5
2019-04-24 00:44:31.986,"22 km WNW of Kirtipur, Nepal",4.7,27.34,27.7651,85.0667,27.5,85.0,27.5_85.0
2019-04-23 20:15:50.777,"22 km SE of Shi Yomi, India",5.9,14.0,28.4073,94.5605,28.0,94.5,28.0_94.5
2019-04-23 14:14:41.025,"Andaman Islands, India region",4.5,10.0,10.2311,92.3966,10.0,92.0,10.0_92.0
2019-04-23 01:31:16.400,"59 km N of Khand?d, Afghanistan",4.2,198.59,37.4911,72.3059,37.0,72.0,37.0_72.0
2019-04-21 14:18:11.744,"29 km SSE of Jurm, Afghanistan",4.2,204.34,36.6076,70.9191,36.5,70.5,36.5_70.5
2019-04-21 07:01:41.619,"72 km WNW of Yenangyaung, Myanmar",4.2,62.83,20.5992,94.1897,20.5,94.0,20.5_94.0
2019-04-20 07:45:26.278,"215 km NNW of Sabang, Indonesia",4.6,10.0,7.5639,94.3165,7.5,94.0,7.5_94.0
2019-04-18 21:57:56.116,"218 km NNW of Sabang, Indonesia",4.9,10.0,7.6181,94.3675,7.5,94.0,7.5_94.0
2019-04-18 21:52:10.465,"215 km NNW of Sabang, Indonesia",5.0,10.0,7.5912,94.3706,7.5,94.0,7.5_94.0
2019-04-18 16:32:11.940,"39 km E of Farkh?r, Afghanistan",4.3,194.01,36.5088,70.2926,36.5,70.0,36.5_70.0
2019-04-18 00:44:55.285,"45 km E of Khorugh, Tajikistan",4.0,191.97,37.425,72.064,37.0,72.0,37.0_72.0
2019-04-17 18:35:20.919,"23 km WSW of Ashk?sham, Afghanistan",4.2,147.47,36.5899,71.2927,36.5,71.0,36.5_71.0
2019-04-16 22:17:14.614,"19 km NW of Nahr?n, Afghanistan",4.4,35.04,36.1968,68.992,36.0,68.5,36.0_68.5
2019-04-16 07:55:49.745,"33 km ESE of Khorugh, Tajikistan",4.0,149.08,37.3645,71.9029,37.0,71.5,37.0_71.5
2019-04-15 13:33:49.328,"118 km NE of Bamboo Flat, India",4.2,105.87,12.4345,93.5064,12.0,93.5,12.0_93.5
2019-04-15 01:39:45.818,"23 km WNW of Hakha, Myanmar",4.6,56.21,22.7481,93.4162,22.5,93.0,22.5_93.0
2019-04-14 22:42:42.875,"44 km NE of Dipayal, Nepal",4.0,10.0,29.5192,81.2864,29.5,81.0,29.5_81.0
2019-04-14 18:31:06.070,"282 km WNW of Nagqu, China",4.5,10.0,32.3783,89.2588,32.0,89.0,32.0_89.0
2019-04-14 08:12:08.032,"189 km NNW of Sabang, Indonesia",4.7,10.0,7.4151,94.5279,7.0,94.5,7.0_94.5
2019-04-14 01:08:46.244,"215 km NW of Sabang, Indonesia",4.6,10.0,7.4899,94.2039,7.0,94.0,7.0_94.0
2019-04-13 23:46:43.998,"168 km NNW of Sabang, Indonesia",4.4,10.0,7.1896,94.5208,7.0,94.5,7.0_94.5
2019-04-13 23:02:50.523,"266 km N of Bamboo Flat, India",4.5,10.0,14.069,93.1441,14.0,93.0,14.0_93.0
2019-04-13 20:43:30.319,"192 km NNW of Sabang, Indonesia",5.1,10.0,7.3554,94.3786,7.0,94.0,7.0_94.0
2019-04-13 19:08:38.712,"115 km ESE of Murghob, Tajikistan",4.0,100.67,37.6793,75.1194,37.5,75.0,37.5_75.0
2019-04-13 18:22:55.283,"177 km NW of Sabang, Indonesia",4.4,10.0,7.1804,94.3681,7.0,94.0,7.0_94.0
2019-04-13 17:03:13.527,"160 km NNW of Sabang, Indonesia",4.5,10.0,7.1149,94.5466,7.0,94.5,7.0_94.5
2019-04-13 16:20:16.399,"187 km NNW of Sabang, Indonesia",5.0,10.0,7.3444,94.4406,7.0,94.0,7.0_94.0
2019-04-13 16:12:55.522,"196 km NNW of Sabang, Indonesia",5.4,10.0,7.4194,94.4056,7.0,94.0,7.0_94.0
2019-04-13 00:11:13.130,"188 km NW of Sabang, Indonesia",4.3,10.0,7.2874,94.3357,7.0,94.0,7.0_94.0
2019-04-12 23:14:01.512,"184 km NNW of Sabang, Indonesia",4.9,10.0,7.2825,94.3985,7.0,94.0,7.0_94.0
2019-04-12 14:24:16.030,"128 km ENE of Barishal, Pakistan",4.4,10.0,36.8634,75.9657,36.5,75.5,36.5_75.5
2019-04-12 11:23:00.001,"23 km NE of Bamboo Flat, India",4.7,48.25,11.8466,92.8676,11.5,92.5,11.5_92.5
2019-04-12 09:27:50.400,"169 km NW of Rikaze, China",4.5,10.0,30.1742,87.4938,30.0,87.0,30.0_87.0
2019-04-12 01:56:59.713,"166 km SE of Port Blair, India",4.2,10.0,10.5622,93.7769,10.5,93.5,10.5_93.5
2019-04-11 21:03:54.380,"191 km NW of Sabang, Indonesia",4.3,10.0,7.2918,94.296,7.0,94.0,7.0_94.0
2019-04-11 03:55:14.105,"227 km NNW of Sabang, Indonesia",4.9,10.0,7.6175,94.2006,7.5,94.0,7.5_94.0
2019-04-11 03:50:38.660,"226 km NNW of Sabang, Indonesia",5.1,10.0,7.6359,94.2502,7.5,94.0,7.5_94.0
2019-04-11 02:52:24.894,"215 km NW of Sabang, Indonesia",4.5,10.0,7.4223,94.1112,7.0,94.0,7.0_94.0
2019-04-11 02:39:29.509,"225 km NNW of Sabang, Indonesia",5.0,10.0,7.6737,94.3251,7.5,94.0,7.5_94.0
2019-04-10 15:09:33.876,"224 km NW of Sabang, Indonesia",4.6,10.0,7.5624,94.1641,7.5,94.0,7.5_94.0
2019-04-09 21:53:42.524,"Nicobar Islands, India region",4.3,10.0,7.5335,94.3612,7.5,94.0,7.5_94.0
2019-04-09 16:30:00.322,"70 km NE of Khand?d, Afghanistan",4.0,40.19,37.4058,72.8713,37.0,72.5,37.0_72.5
2019-04-08 01:54:52.330,"Andaman Islands, India region",5.1,10.0,13.1345,95.4198,13.0,95.0,13.0_95.0
2019-04-07 07:46:43.052,"31 km E of Farkh?r, Afghanistan",4.2,215.7,36.5327,70.2062,36.5,70.0,36.5_70.0
2019-04-06 13:23:05.060,"182 km NNW of Sabang, Indonesia",4.8,10.0,7.3304,94.5115,7.0,94.5,7.0_94.5
2019-04-06 08:12:45.125,"199 km NW of Sabang, Indonesia",4.6,10.0,7.3881,94.3071,7.0,94.0,7.0_94.0
2019-04-05 10:53:05.571,"148 km NW of Sabang, Indonesia",4.6,10.0,6.9783,94.5302,6.5,94.5,6.5_94.5
2019-04-05 02:20:18.063,"33 km W of Taunsa, Pakistan",4.5,10.0,30.7239,70.2978,30.5,70.0,30.5_70.0
2019-04-04 07:45:30.378,"25 km SSW of Phek, India",5.1,61.78,25.4467,94.4235,25.0,94.0,25.0_94.0
2019-04-02 14:23:20.404,"48 km ESE of Khorugh, Tajikistan",4.3,215.43,37.4038,72.0929,37.0,72.0,37.0_72.0
2019-04-02 03:05:20.050,"216 km NW of Sabang, Indonesia",4.2,10.0,7.5118,94.218,7.5,94.0,7.5_94.0
2019-04-02 03:04:09.574,"209 km NNW of Sabang, Indonesia",4.2,10.0,7.4762,94.2866,7.0,94.0,7.0_94.0
2019-04-01 20:07:41.579,"209 km NW of Sabang, Indonesia",4.4,10.0,7.4631,94.2665,7.0,94.0,7.0_94.0
2019-04-01 19:29:11.768,"207 km NW of Sabang, Indonesia",4.1,10.0,7.3374,94.1297,7.0,94.0,7.0_94.0
2019-04-01 16:28:20.601,"215 km NNW of Sabang, Indonesia",4.5,4.79,7.5147,94.2453,7.5,94.0,7.5_94.0
2019-04-01 10:14:04.596,"208 km NW of Sabang, Indonesia",4.7,10.0,7.4132,94.2101,7.0,94.0,7.0_94.0
2019-04-01 10:02:11.292,"193 km NW of Sabang, Indonesia",4.2,10.0,7.3137,94.2947,7.0,94.0,7.0_94.0
2019-04-01 08:11:32.416,"215 km NNW of Sabang, Indonesia",5.5,10.0,7.5782,94.3371,7.5,94.0,7.5_94.0
2019-04-01 08:05:04.530,"207 km NW of Sabang, Indonesia",4.4,10.0,7.364,94.1596,7.0,94.0,7.0_94.0
2019-04-01 07:49:22.858,"213 km NW of Sabang, Indonesia",4.1,10.0,7.2435,93.9406,7.0,93.5,7.0_93.5
2019-04-01 07:37:50.078,"214 km NNW of Sabang, Indonesia",4.9,10.0,7.5237,94.2685,7.5,94.0,7.5_94.0
2019-04-01 06:56:40.993,"227 km NNW of Sabang, Indonesia",4.6,10.0,7.7077,94.354,7.5,94.0,7.5_94.0
2019-04-01 06:02:04.396,"228 km NW of Sabang, Indonesia",4.4,10.0,7.5752,94.1212,7.5,94.0,7.5_94.0
2019-04-01 05:52:38.792,"209 km NNW of Sabang, Indonesia",5.1,10.0,7.538,94.3882,7.5,94.0,7.5_94.0
2019-04-01 05:46:41.060,"215 km NW of Sabang, Indonesia",4.2,10.0,7.4809,94.1907,7.0,94.0,7.0_94.0
2019-04-01 05:09:16.853,"221 km NNW of Sabang, Indonesia",4.9,10.0,7.5655,94.2188,7.5,94.0,7.5_94.0
2019-04-01 04:54:09.106,"232 km NNW of Sabang, Indonesia",4.3,10.0,7.7978,94.4325,7.5,94.0,7.5_94.0
2019-04-01 04:35:03.677,"212 km NW of Sabang, Indonesia",4.4,10.0,7.4303,94.1713,7.0,94.0,7.0_94.0
2019-04-01 04:33:34.127,"207 km NNW of Sabang, Indonesia",4.3,10.0,7.4994,94.3548,7.0,94.0,7.0_94.0
2019-04-01 04:30:27.150,"222 km NNW of Sabang, Indonesia",4.3,10.0,7.6358,94.3172,7.5,94.0,7.5_94.0
2019-04-01 04:09:14.377,"216 km NW of Sabang, Indonesia",5.0,10.0,7.4984,94.2064,7.0,94.0,7.0_94.0
2019-04-01 04:04:29.192,"209 km NW of Sabang, Indonesia",4.4,10.0,7.444,94.2347,7.0,94.0,7.0_94.0
2019-04-01 03:54:23.566,"209 km NW of Sabang, Indonesia",4.4,10.0,7.3911,94.163,7.0,94.0,7.0_94.0
2019-04-01 03:38:07.453,"222 km NW of Sabang, Indonesia",5.0,10.0,7.5378,94.1618,7.5,94.0,7.5_94.0
2019-04-01 03:22:53.280,"203 km NNW of Sabang, Indonesia",4.5,10.0,7.4898,94.4086,7.0,94.0,7.0_94.0
2019-04-01 03:21:39.591,"207 km NW of Sabang, Indonesia",4.6,10.0,7.4383,94.26,7.0,94.0,7.0_94.0
2019-04-01 03:15:38.374,"217 km NNW of Sabang, Indonesia",4.2,10.0,7.5781,94.3147,7.5,94.0,7.5_94.0
2019-04-01 02:57:54.806,"237 km NW of Sabang, Indonesia",4.4,10.0,7.6366,94.0594,7.5,94.0,7.5_94.0
2019-04-01 02:49:42.533,"214 km NW of Sabang, Indonesia",4.7,10.0,7.4578,94.1773,7.0,94.0,7.0_94.0
2019-04-01 02:46:48.776,"219 km NNW of Sabang, Indonesia",4.6,10.0,7.5796,94.2742,7.5,94.0,7.5_94.0
2019-04-01 02:42:38.330,"147 km NW of Sabang, Indonesia",4.5,10.0,6.7741,94.3164,6.5,94.0,6.5_94.0
2019-04-01 02:40:40.841,"221 km NNW of Sabang, Indonesia",4.5,10.0,7.6583,94.3696,7.5,94.0,7.5_94.0
2019-04-01 02:28:05.813,"231 km NNW of Sabang, Indonesia",4.7,10.0,7.7948,94.4455,7.5,94.0,7.5_94.0
2019-04-01 02:16:57.473,"198 km NW of Sabang, Indonesia",4.3,10.0,7.2582,94.1564,7.0,94.0,7.0_94.0
2019-04-01 02:02:42.985,"220 km NNW of Sabang, Indonesia",4.5,10.0,7.638,94.3587,7.5,94.0,7.5_94.0
2019-04-01 01:34:20.256,"225 km NNW of Sabang, Indonesia",4.7,10.0,7.7111,94.4094,7.5,94.0,7.5_94.0
2019-04-01 01:23:58.459,"227 km NNW of Sabang, Indonesia",5.2,10.0,7.6564,94.2566,7.5,94.0,7.5_94.0
2019-04-01 01:22:48.025,"213 km NW of Sabang, Indonesia",4.6,10.0,7.4035,94.1203,7.0,94.0,7.0_94.0
2019-04-01 01:21:31.079,"231 km NNW of Sabang, Indonesia",5.2,10.0,7.6959,94.2614,7.5,94.0,7.5_94.0
2019-04-01 01:11:43.111,"212 km NNW of Sabang, Indonesia",5.1,10.0,7.5485,94.3508,7.5,94.0,7.5_94.0
2019-04-01 01:08:06.410,"217 km NNW of Sabang, Indonesia",4.8,10.0,7.6045,94.3543,7.5,94.0,7.5_94.0
2019-04-01 01:04:49.780,"248 km NW of Sabang, Indonesia",4.4,10.0,7.7505,94.0496,7.5,94.0,7.5_94.0
2019-04-01 01:04:05.388,"227 km NW of Sabang, Indonesia",4.2,10.0,7.5719,94.1319,7.5,94.0,7.5_94.0
2019-04-01 00:58:18.860,"212 km NW of Sabang, Indonesia",4.9,10.0,7.4607,94.2036,7.0,94.0,7.0_94.0
2019-04-01 00:56:31.173,"217 km NNW of Sabang, Indonesia",4.6,10.0,7.567,94.2819,7.5,94.0,7.5_94.0
2019-04-01 00:54:15.012,"225 km NW of Sabang, Indonesia",4.5,10.0,7.5591,94.1522,7.5,94.0,7.5_94.0
2019-04-01 00:49:37.630,"220 km NNW of Sabang, Indonesia",4.9,10.0,7.6133,94.3217,7.5,94.0,7.5_94.0
2019-04-01 00:44:24.880,"206 km NNW of Sabang, Indonesia",4.9,10.0,7.5203,94.3975,7.5,94.0,7.5_94.0
2019-04-01 00:37:27.190,"212 km NW of Sabang, Indonesia",4.8,10.0,7.4732,94.2219,7.0,94.0,7.0_94.0
2019-04-01 00:34:09.310,"214 km NNW of Sabang, Indonesia",4.9,10.0,7.6243,94.452,7.5,94.0,7.5_94.0
2019-04-01 00:25:43.450,"225 km NNW of Sabang, Indonesia",5.0,10.0,7.6688,94.3113,7.5,94.0,7.5_94.0
2019-04-01 00:23:37.730,"223 km NNW of Sabang, Indonesia",4.9,10.0,7.6511,94.33,7.5,94.0,7.5_94.0
2019-04-01 00:03:43.547,"236 km NNW of Sabang, Indonesia",5.0,10.0,7.806,94.364,7.5,94.0,7.5_94.0
2019-03-31 23:59:50.400,"278 km NNW of Sabang, Indonesia",4.8,10.0,8.3118,94.6243,8.0,94.5,8.0_94.5
2019-03-31 23:56:43.440,"216 km NNW of Sabang, Indonesia",5.0,10.0,7.5796,94.3296,7.5,94.0,7.5_94.0
2019-03-31 23:48:56.640,"224 km NW of Sabang, Indonesia",4.9,10.0,7.5776,94.1803,7.5,94.0,7.5_94.0
2019-03-31 23:46:41.494,"245 km NNW of Sabang, Indonesia",5.2,10.0,7.8278,94.2402,7.5,94.0,7.5_94.0
2019-03-31 23:44:43.830,"236 km NNW of Sabang, Indonesia",4.9,10.0,7.7758,94.3057,7.5,94.0,7.5_94.0
2019-03-31 23:42:29.980,"225 km NNW of Sabang, Indonesia",4.8,10.0,7.609,94.2219,7.5,94.0,7.5_94.0
2019-03-31 23:42:01.540,"211 km NNW of Sabang, Indonesia",5.0,10.0,7.5642,94.3894,7.5,94.0,7.5_94.0
2019-03-31 23:38:45.120,"232 km NNW of Sabang, Indonesia",4.4,10.0,7.8123,94.4571,7.5,94.0,7.5_94.0
2019-03-31 23:32:15.620,"210 km NNW of Sabang, Indonesia",4.5,10.0,7.5814,94.4348,7.5,94.0,7.5_94.0
2019-03-31 06:42:20.572,"111 km ESE of Phek, India",4.1,125.53,25.3484,95.5572,25.0,95.5,25.0_95.5
2019-03-30 18:40:20.740,"13 km W of Ashk?sham, Afghanistan",3.9,185.63,36.6913,71.378,36.5,71.0,36.5_71.0
2019-03-28 03:08:13.487,"268 km ESE of Port Blair, India",5.2,10.0,11.1534,95.1558,11.0,95.0,11.0_95.0
2019-03-28 02:35:10.809,"Xinjiang-Qinghai border region, China",4.6,13.78,36.7398,90.4226,36.5,90.0,36.5_90.0
2019-03-27 17:13:50.000,"58 km WNW of Taunsa, Pakistan",4.2,23.99,30.9591,70.1131,30.5,70.0,30.5_70.0
2019-03-27 16:39:22.159,"88 km W of Pyay, Myanmar",4.3,57.54,18.9768,94.3994,18.5,94.0,18.5_94.0
2019-03-26 13:52:12.900,"81 km NE of Sittwe, Myanmar",4.7,35.0,20.6982,93.4157,20.5,93.0,20.5_93.0
2019-03-25 12:41:25.406,"16 km W of Chur?ch?ndpur, India",4.6,56.65,24.3186,93.5079,24.0,93.5,24.0_93.5
2019-03-25 11:25:26.220,"65 km WNW of Taunsa, Pakistan",4.8,10.0,30.9605,70.0381,30.5,70.0,30.5_70.0
2019-03-25 04:56:41.480,"80 km SE of Hakha, Myanmar",4.3,86.04,22.1287,94.167,22.0,94.0,22.0_94.0
2019-03-23 13:53:25.968,"264 km NNW of Qamdo, China",4.2,10.0,33.4611,96.5758,33.0,96.5,33.0_96.5
2019-03-23 11:34:01.596,"255 km N of Bamboo Flat, India",4.9,10.0,13.9762,93.1001,13.5,93.0,13.5_93.0
2019-03-23 11:29:27.136,"269 km N of Bamboo Flat, India",5.2,10.0,14.1145,93.0433,14.0,93.0,14.0_93.0
2019-03-22 20:50:06.360,"222 km NNW of Sabang, Indonesia",4.2,10.0,7.5694,94.2136,7.5,94.0,7.5_94.0
2019-03-22 12:17:18.465,"33 km S of Jurm, Afghanistan",4.6,195.19,36.5711,70.8958,36.5,70.5,36.5_70.5
2019-03-21 14:30:52.863,"38 km WNW of Nongstoin, India",4.4,10.0,25.6452,90.9083,25.5,90.5,25.5_90.5
2019-03-21 13:42:35.034,"206 km NNW of Sabang, Indonesia",4.4,38.19,7.514,94.387,7.5,94.0,7.5_94.0
2019-03-20 23:37:42.570,"30 km ESE of Falam, Myanmar",4.3,37.59,22.8271,93.9612,22.5,93.5,22.5_93.5
2019-03-20 20:52:03.563,"65 km WNW of Taunsa, Pakistan",4.6,10.0,31.0122,70.0655,31.0,70.0,31.0_70.0
2019-03-20 10:27:35.183,"Andaman Islands, India region",4.9,56.99,11.9231,92.8488,11.5,92.5,11.5_92.5
2019-03-19 12:11:37.748,Afghanistan-Tajikistan-Pakistan region,4.2,113.26,36.4188,71.2126,36.0,71.0,36.0_71.0
2019-03-18 16:54:30.640,"71 km WSW of Monywa, Myanmar",4.6,99.63,21.9349,94.4682,21.5,94.0,21.5_94.0
2019-03-18 07:10:24.998,"29 km NE of Farkh?r, Afghanistan",4.4,283.25,36.7589,70.095,36.5,70.0,36.5_70.0
2019-03-16 23:41:28.160,"13 km W of Govindgarh, India",4.0,10.0,27.4854,76.867,27.0,76.5,27.0_76.5
2019-03-16 19:23:40.660,"54 km NNE of Mawlaik, Myanmar",4.0,96.09,24.0646,94.6842,24.0,94.5,24.0_94.5
2019-03-16 06:00:04.750,"18 km SSE of Mach, Pakistan",5.0,10.0,29.7206,67.4271,29.5,67.0,29.5_67.0
2019-03-16 04:13:00.548,"Nicobar Islands, India region",4.1,206.47,7.3401,94.6742,7.0,94.5,7.0_94.5
2019-03-15 22:31:53.270,"21 km SSE of Jurm, Afghanistan",4.4,232.77,36.6861,70.9221,36.5,70.5,36.5_70.5
2019-03-15 13:38:22.715,"37 km ESE of Khorugh, Tajikistan",4.2,201.99,37.3054,71.9044,37.0,71.5,37.0_71.5
2019-03-14 19:25:18.021,"34 km SW of Ashk?sham, Afghanistan",4.6,115.1,36.4606,71.2685,36.0,71.0,36.0_71.0
2019-03-14 17:28:55.347,"126 km WSW of Banda Aceh, Indonesia",4.5,35.0,5.3117,94.2136,5.0,94.0,5.0_94.0
2019-03-14 15:17:36.774,"16 km SE of Sarupathar, India",4.3,45.71,26.1211,96.9489,26.0,96.5,26.0_96.5
2019-03-14 01:56:24.457,"34 km S of Khanabad, Afghanistan",4.7,53.99,36.3801,69.1743,36.0,69.0,36.0_69.0
2019-03-13 13:44:04.300,"29 km ENE of Falam, Myanmar",4.5,79.79,23.0149,93.9436,23.0,93.5,23.0_93.5
2019-03-12 01:27:05.312,"56 km S of Jurm, Afghanistan",4.0,111.44,36.3597,70.8642,36.0,70.5,36.0_70.5
2019-03-11 18:16:24.560,"31 km S of Farkh?r, Afghanistan",4.5,136.18,36.289,69.8776,36.0,69.5,36.0_69.5
2019-03-11 01:14:29.020,"99 km E of Port Blair, India",4.5,115.85,11.8129,93.6513,11.5,93.5,11.5_93.5
